,Close,Date,Comp,Score
108,13.161343574523926,2004-02-25,PCAR,0.7897856638829892
109,14.257308959960938,2004-02-25,LII,0.7838474157985466
110,21.035079956054688,2004-02-25,ESE,0.7824581298256793
111,119.76950073242188,2004-02-25,CAA,0.7771744126837455
112,,2004-02-25,RCI.XX11,0.7758963293466835
113,6.979483127593994,2004-02-25,NJR,0.773120042630714
114,,2004-02-25,SSNC.XX1,0.7703785560751972
115,,2004-02-25,BRL.XX1,0.7698697086729395
116,,2004-02-25,GISX,0.7676944065941437
117,15.011357307434082,2004-02-25,SR,0.7668828336341985
118,18.104949951171875,2004-02-25,SSD,0.7650304207207351
119,8.8774995803833,2004-02-25,ESRX,0.7620323684486668
120,,2004-02-25,CHKAQ,0.751350628810137
121,16.454362869262695,2004-02-25,MSA,0.7485954622273134
122,,2004-02-25,OCR,0.7477365986821041
123,3.7818686962127686,2004-02-25,AOS,0.7355744935524029
124,8.312369346618652,2004-02-25,NL,0.7338602896318385
125,5.372591495513916,2004-02-25,SJT,0.7332612224284396
126,6.8859992027282715,2004-02-25,MIDD,0.7329809092439071
127,7.816969394683838,2004-02-25,AWR,0.7265315168182289
128,,2004-02-25,ANH,0.7261085531843974
129,18.236024856567383,2004-02-25,BYD,0.7240015250986717
130,8.399999618530273,2004-02-25,HPOL,0.7206619114111076
131,19.406558990478516,2004-02-25,ED,0.718499456454291
132,24.70620346069336,2004-02-25,IFF,0.7119419826258979
133,17.76044464111328,2004-02-25,DHI,0.706933023261157
134,,2004-02-25,STK.XX1,0.7059051629537204
135,,2004-02-25,MTSC,0.7054761127156468
136,,2004-02-25,HAR,0.6901782852697104
137,12.439457893371582,2004-02-25,CHH,0.6873553161841445
138,2.643749952316284,2004-02-25,SWN,0.6872673091021706
139,10.0543212890625,2004-02-25,FCFS,0.6765542463711586
140,,2004-02-25,STR,0.6755605130392607
141,8.867238998413086,2004-02-25,SHW,0.6752033981708634
142,,2004-02-25,WLP.XX9,0.6697421944400244
143,37.899993896484375,2004-02-25,JOE,0.6696917354364498
144,,2004-02-25,MNIQQ,0.6665846226155837
145,20.753520965576172,2004-02-25,AEE,0.6659952075753233
146,13.13050651550293,2004-02-25,INGR,0.6654229646563214
147,35.54499816894531,2004-02-25,MTH,0.665340350549334
148,,2004-02-25,DFODQ,0.6644168743889203
149,,2004-02-25,STCI.XX10,0.6624422741719549
150,101.07732391357422,2004-02-25,AAIC,0.662047260425376
151,36.755489349365234,2004-02-25,SYK,0.6602322683946213
152,,2004-02-25,EC.XX9,0.6551997297633749
153,,2004-02-25,ZQKSQ,0.6549781653106671
154,,2004-02-25,APPB.XX1,0.6545790198242063
155,37.670772552490234,2004-02-25,FICO,0.6543304976160845
156,,2004-02-25,SIAL,0.653886955157978
157,7.495820045471191,2004-02-25,NKE,0.6479658159096976
158,,2004-02-25,GYMB,0.6477179110888066
159,,2004-02-25,NEWCQ,0.6454075250568622
160,6.502048015594482,2004-03-10,GGG,0.9558260931277288
161,,2004-03-10,WGR,0.9510807948275144
162,9.307106018066406,2004-03-10,SU,0.942920641023318
163,7.131951332092285,2004-03-10,BLL,0.9265431183420968
164,,2004-03-10,GTK,0.918960326001214
165,32.7965202331543,2004-03-10,APA,0.9095917206706452
166,8.960077285766602,2004-03-10,CWT,0.8975244420133648
167,31.625410079956055,2004-03-10,AXL,0.8695688382530348
168,5.9658074378967285,2004-03-10,ROST,0.8693150827577191
169,7.649239540100098,2004-03-10,BRO,0.8586715770411929
170,,2004-03-10,ANH,0.8476272571814335
171,,2004-03-10,BCR,0.8467455277294837
172,,2004-03-10,POG,0.8463755299446847
173,8.739287376403809,2004-03-10,SHW,0.8312265102607409
174,16.891258239746094,2004-03-10,GFF,0.8311008413600918
175,,2004-03-10,STR,0.827997926726726
176,,2004-03-10,MHM.XX1,0.8276111179723076
177,24.549999237060547,2004-03-10,KSWS,0.8252039825108515
178,47.459999084472656,2004-03-10,FRK,0.8242769927178856
179,41.225746154785156,2004-03-10,COKE,0.8193434898373965
180,10.119539260864258,2004-03-10,MATX,0.8145705555169606
181,92.3023681640625,2004-03-10,CRK,0.8124853651520402
182,9.244999885559082,2004-03-10,ESRX,0.8048456253097805
183,5.576550006866455,2004-03-10,TTC,0.803109584808511
184,20.232967376708984,2004-03-10,DLX,0.801545178932451
185,12.41506576538086,2004-03-10,PCAR,0.797529317172881
186,11.455442428588867,2004-03-10,MGEE,0.7968559709661349
187,8.550422668457031,2004-03-10,SSP,0.7942837849118709
188,,2004-03-10,RCI.XX11,0.7904656567686361
189,,2004-03-10,SSNC.XX1,0.7895054797080312
190,7.773975372314453,2004-03-10,HTLD,0.7890849601701811
191,,2004-03-10,PVAHQ,0.7850445371712698
192,29.373262405395508,2004-03-10,KBH,0.7839943211116893
193,22.269041061401367,2004-03-10,CBRL,0.782063250821353
194,6.917766571044922,2004-03-10,NJR,0.7813939363084078
195,14.501548767089844,2004-03-10,LII,0.7768075527033744
196,133.4110565185547,2004-03-10,CAA,0.7766181507134791
197,,2004-03-10,GISX,0.7762756571672748
198,15.102311134338379,2004-03-10,SR,0.7728018754806247
199,,2004-03-10,BRL.XX1,0.771614955850449
200,57.640464782714844,2004-03-10,FDX,0.7684068950144191
201,,2004-03-10,JW.B,0.7631150814689449
202,,2004-03-10,EVER.XX1,0.7624609618887642
203,,2004-03-10,CHKAQ,0.7595888099656656
204,,2004-03-10,OCR,0.7592074985873769
205,16.175024032592773,2004-03-10,MSA,0.7589765113982311
206,15.611835479736328,2004-03-10,SM,0.7547745165037925
207,7.725620269775391,2004-03-10,NKE,0.7513538385824658
208,20.40860366821289,2004-03-10,ESE,0.7491529451699617
209,3.81280779838562,2004-03-10,AOS,0.7472154044533826
210,17.662708282470703,2004-03-10,SSD,0.7470005094870859
211,8.111358642578125,2004-03-10,NL,0.738277901287206
212,7.314727306365967,2004-03-10,HGTXU,0.7365536920011225
213,6.88931131362915,2004-03-10,MIDD,0.734760026145627
214,8.550000190734863,2004-03-10,HPOL,0.7320410702198569
215,14.16862678527832,2004-03-10,HSIC,0.7310998388284048
216,7.7884039878845215,2004-03-10,AWR,0.7287909779036787
217,19.772293090820312,2004-03-10,ED,0.7226412762288281
218,25.422513961791992,2004-03-10,IFF,0.7186420329996295
219,19.75455093383789,2004-03-10,DHI,0.7084096685695738
220,,2004-03-10,STK.XX1,0.7053713109676243
221,,2004-03-10,MTSC,0.702914198182513
222,,2004-03-10,CHTT,0.6969995149604142
223,12.693731307983398,2004-03-10,CHH,0.6965800903686259
224,13.573578834533691,2004-03-10,INGR,0.6910793838784786
225,5.38360071182251,2004-03-10,SJT,0.6865619510822301
226,22.955677032470703,2004-03-10,CAT,0.6819814686672327
227,,2004-03-10,WLP.XX9,0.6802044218038448
228,37.060001373291016,2004-03-10,MTH,0.6785330988696925
229,38.19306564331055,2004-03-10,JOE,0.6765034294462637
230,10.441729545593262,2004-03-10,FCFS,0.6744683987516966
231,100.7767333984375,2004-03-10,AAIC,0.6738887228969983
232,4.758131980895996,2004-03-10,TJX,0.6731140064867348
233,,2004-03-10,DFODQ,0.6720530932476202
234,37.42363739013672,2004-03-10,SYK,0.6701917884894121
235,,2004-03-10,EC.XX9,0.6669028156048823
236,,2004-03-10,HAR,0.6660646088932346
237,,2004-03-10,APPB.XX1,0.6656714013982445
238,,2004-03-10,SIAL,0.6614811395622211
239,,2004-03-10,ZQKSQ,0.6596978921783034
240,6.590222358703613,2004-03-24,GGG,0.9542269428794912
241,,2004-03-24,WGR,0.9526684508943056
242,7.42832088470459,2004-03-24,INT,0.9379340435245528
243,9.161951065063477,2004-03-24,SU,0.9323091916838272
244,8.938894271850586,2004-03-24,SHW,0.9289620675621324
245,,2004-03-24,GTK,0.910238832692216
246,,2004-03-24,BCR,0.8967207843019791
247,,2004-03-24,STR,0.8873595654725716
248,,2004-03-24,PVAHQ,0.8710026862638286
249,6.091405391693115,2004-03-24,ROST,0.8678108836836091
250,29.947975158691406,2004-03-24,AXL,0.8623615145350016
251,,2004-03-24,POG,0.8530901183069246
252,,2004-03-24,ANH,0.8432362090318061
253,37.44398880004883,2004-03-24,JOE,0.8343681166425754
254,2.642036199569702,2004-03-24,ARLP,0.8340584589129956
255,,2004-03-24,MRD.XX1,0.8268084204515573
256,23.34000015258789,2004-03-24,KSWS,0.8263856776211104
257,9.712064743041992,2004-03-24,MATX,0.8205801855905732
258,16.189695358276367,2004-03-24,GFF,0.8196901728487285
259,,2004-03-24,CHKAQ,0.815911352027996
260,6.956260681152344,2004-03-24,BLL,0.8116497232106628
261,44.630001068115234,2004-03-24,FRK,0.8040342466756834
262,,2004-03-24,RARE.XX1,0.7996993799630474
263,21.668725967407227,2004-03-24,CBRL,0.7992843705027386
264,6.766725063323975,2004-03-24,NJR,0.7966139178108576
265,,2004-03-24,SSNC.XX1,0.7960251043100791
266,9.123749732971191,2004-03-24,ESRX,0.7899790778614477
267,29.884138107299805,2004-03-24,KBH,0.789281352626003
268,,2004-03-24,GISX,0.7891145299114041
269,15.054436683654785,2004-03-24,SM,0.7878948144757398
270,134.25912475585938,2004-03-24,CAA,0.7812224161065534
271,,2004-03-24,BRL.XX1,0.7802342135620718
272,,2004-03-24,EVER.XX1,0.7799457232799134
273,14.757965087890625,2004-03-24,SR,0.7790718205798348
274,13.341493606567383,2004-03-24,INGR,0.7787196007346197
275,,2004-03-24,RCI.XX11,0.7780182766525126
276,11.31588077545166,2004-03-24,MGEE,0.7777902267644172
277,7.694253921508789,2004-03-24,HTLD,0.7769357227916528
278,,2004-03-24,GVHR,0.7765567296050424
279,,2004-03-24,DFODQ,0.7691566273871352
280,13.883329391479492,2004-03-24,LII,0.7676598749838734
281,23.417728424072266,2004-03-24,PRMW,0.7663560735000455
282,12.079548835754395,2004-03-24,JEF,0.7610897712259728
283,5.8517656326293945,2004-03-24,TTC,0.760657145624227
284,3.5888140201568604,2004-03-24,AOS,0.7602688633011871
285,,2004-03-24,SIAL,0.7556807797854851
286,7.7306694984436035,2004-03-24,NKE,0.7470445443989657
287,,2004-03-24,ZQKSQ,0.7456217994781834
288,6.074406623840332,2004-03-24,UBA,0.7411224143460022
289,15.274778366088867,2004-03-24,HSC,0.7400983079866145
290,11.978121757507324,2004-03-24,NUS,0.7400239037859698
291,6.624338626861572,2004-03-24,MIDD,0.7376523006176916
292,20.111364364624023,2004-03-24,ESE,0.7321146012687779
293,17.75969886779785,2004-03-24,SSD,0.7269115017280945
294,32.35710525512695,2004-03-24,APA,0.726178412467714
295,7.75,2004-03-24,HPOL,0.7258679631257132
296,13.643136978149414,2004-03-24,HSIC,0.7189069350061369
297,,2004-03-24,CHTT,0.7148672412821045
298,7.791581630706787,2004-03-24,AWR,0.7146343459032338
299,19.60280418395996,2004-03-24,ED,0.7140234550142968
300,5.5156450271606445,2004-03-24,SJT,0.7100675343416504
301,19.68459129333496,2004-03-24,DHI,0.7091713466310932
302,,2004-03-24,STK.XX1,0.7049204999978514
303,,2004-03-24,MTSC,0.7014352678117606
304,,2004-03-24,UNS,0.6992180986801998
305,23.83629608154297,2004-03-24,CAT,0.6984537177380865
306,,2004-03-24,RCRC,0.6949666432064465
307,7.2554707527160645,2004-03-24,NL,0.6899507932554191
308,,2004-03-24,WLP.XX9,0.6836387350931927
309,12.459453582763672,2004-03-24,CHH,0.6816737639265349
310,,2004-03-24,NEWCQ,0.6805207342287812
311,23.489999771118164,2004-03-24,SRCL,0.6797395450739342
312,24.211898803710938,2004-03-24,HUBB,0.6790767241947947
313,4.702432632446289,2004-03-24,TJX,0.6757052237799726
314,,2004-03-24,HDLM,0.6736573975313925
315,6.046908378601074,2004-03-24,SYNT,0.6709956105882343
316,,2004-03-24,HAR,0.6688450278793527
317,7.307487964630127,2004-03-24,HGTXU,0.6679193727377627
318,20.86313247680664,2004-03-24,AEE,0.6653612145077918
319,22.008821487426758,2004-03-24,OSK,0.6629057701105228
320,9.627290725708008,2004-04-07,SHW,0.9484413703941128
321,8.802469253540039,2004-04-07,INT,0.9374423390111302
322,6.5849103927612305,2004-04-07,WWW,0.926180295155237
323,,2004-04-07,JH,0.918801283266956
324,,2004-04-07,SUN.XX1,0.9179800368607576
325,7.010462284088135,2004-04-07,AME,0.9092059184514392
326,5.210117816925049,2004-04-07,MFA,0.8882745907623985
327,12.021242141723633,2004-04-07,MGEE,0.8866614117070939
328,,2004-04-07,POG,0.8783231217400409
329,,2004-04-07,STAR.XX9,0.8777881408846258
330,14.291767120361328,2004-04-07,PCAR,0.8774432871943764
331,7.015716075897217,2004-04-07,NJR,0.8764220285180808
332,17.71843910217285,2004-04-07,SRE,0.8743174437183661
333,,2004-04-07,JCI.XX1,0.8724732311352903
334,17.392362594604492,2004-04-07,GFF,0.8536514897747737
335,26.92498207092285,2004-04-07,HUBB,0.8527271734158881
336,21.098989486694336,2004-04-07,DLX,0.8526793631359469
337,5.011942386627197,2004-04-07,ENB,0.850601607339786
338,,2004-04-07,BEAM.XX3,0.8466454599020943
339,47.2599983215332,2004-04-07,FRK,0.8437058855013229
340,27.170011520385742,2004-04-07,HSY,0.8405201478613256
341,25.6299991607666,2004-04-07,KSWS,0.8317470020284004
342,,2004-04-07,GVHR,0.823002957071516
343,,2004-04-07,STR,0.8183169475925802
344,3.1901419162750244,2004-04-07,PENN,0.8177899489851777
345,,2004-04-07,BDG.A,0.8121491247985566
346,14.486952781677246,2004-04-07,INGR,0.8117270742313939
347,4.269136428833008,2004-04-07,NXGN,0.8103513562574889
348,,2004-04-07,SSNC.XX1,0.809110668612676
349,,2004-04-07,BRL.XX1,0.8084952574802846
350,23.43558692932129,2004-04-07,UVV,0.8072622434582125
351,,2004-04-07,BXG.XX1,0.806852988062595
352,,2004-04-07,LM,0.8065700397785515
353,25.63815689086914,2004-04-07,CAT,0.8037681489014284
354,,2004-04-07,SIAL,0.7994419368612679
355,,2004-04-07,GGP,0.7965321917027504
356,45.79999923706055,2004-04-07,AVID,0.7941370756563372
357,16.388824462890625,2004-04-07,HSC,0.7937444800893718
358,17.165822982788086,2004-04-07,BMS,0.7933048612211772
359,6.112289905548096,2004-04-07,TTC,0.7928931333705144
360,,2004-04-07,PSUNQ,0.7922556737569241
361,23.917356491088867,2004-04-07,IFF,0.7919089868155406
362,18.501283645629883,2004-04-07,CACH,0.7915285142700829
363,14.385871887207031,2004-04-07,LII,0.7911337278687981
364,2.6644721031188965,2004-04-07,ARLP,0.7854576013158787
365,,2004-04-07,CTX.XX1,0.7853256946664804
366,7.7458038330078125,2004-04-07,NKE,0.785157237469843
367,29.123577117919922,2004-04-07,KBH,0.7850856017602674
368,23.3896427154541,2004-04-07,CBRL,0.7847714282939031
369,10.453493118286133,2004-04-07,MATX,0.7808692055001187
370,,2004-04-07,RCI.XX11,0.7751299293488787
371,17.440000534057617,2004-04-07,AN,0.7734302073018015
372,,2004-04-07,CHG.XX10,0.7721756287753632
373,9.31371784210205,2004-04-07,MGRC,0.7696205017018501
374,,2004-04-07,RCRC,0.767679119480164
375,,2004-04-07,BDG.XX9,0.7669955272212909
376,,2004-04-07,LC.XX1,0.7648635205882515
377,,2004-04-07,BGGSQ,0.7642615873611466
378,,2004-04-07,GAS,0.7622467992796114
379,,2004-04-07,RARE.XX1,0.7595425343909914
380,,2004-04-07,MDP,0.7591193633827709
381,17.97860336303711,2004-04-07,LSTR,0.7569324053410487
382,,2004-04-07,CHKAQ,0.7561739461247853
383,19.308208465576172,2004-04-07,SSD,0.7557438901493767
384,23.841394424438477,2004-04-07,ROK,0.7548173892079383
385,,2004-04-07,HUB.A,0.7484230022692366
386,,2004-04-07,ZQKSQ,0.7462659948264472
387,17.508163452148438,2004-04-07,GXP,0.7449046555578211
388,,2004-04-07,GTK,0.7420982342679748
389,24.200000762939453,2004-04-07,FOSL,0.7366085395582668
390,19.790000915527344,2004-04-07,WRLD,0.7359119199648312
391,,2004-04-07,UNS,0.7325628123332147
392,21.68442726135254,2004-04-07,ESE,0.7286939770754326
393,,2004-04-07,GTRC,0.7227104811122509
394,36.04999923706055,2004-04-07,MTH,0.7148478242970083
395,,2004-04-07,NTY,0.7057201801269508
396,,2004-04-07,MTSC,0.7028065314590197
397,,2004-04-07,CHTT,0.7006154484736495
398,16.913959503173828,2004-04-07,EXPD,0.6994150918016848
399,42.23258972167969,2004-04-07,BLK,0.6976635590109547
400,23.390769958496094,2004-04-21,UVV,0.9535907230671762
401,9.745007514953613,2004-04-21,SHW,0.948090657262814
402,9.237109184265137,2004-04-21,INT,0.929843456132963
403,6.943995475769043,2004-04-21,WWW,0.923753740950432
404,,2004-04-21,JH,0.921094606014904
405,,2004-04-21,SUN.XX1,0.9210117888648104
406,7.310799598693848,2004-04-21,AME,0.9060004508739554
407,,2004-04-21,POG,0.899571962412859
408,,2004-04-21,STAR.XX9,0.8789761480284103
409,,2004-04-21,PVAHQ,0.8789173242443634
410,6.8527750968933105,2004-04-21,NJR,0.8777455462687761
411,,2004-04-21,JCI.XX1,0.8735419734780439
412,17.173524856567383,2004-04-21,SRE,0.8712702337321458
413,4.532012939453125,2004-04-21,ENB,0.8513424422691067
414,21.39797019958496,2004-04-21,DLX,0.8478992460396214
415,44.75,2004-04-21,FRK,0.8473788396416773
416,27.580549240112305,2004-04-21,HSY,0.844670097159682
417,,2004-04-21,BEAM.XX3,0.841429683808657
418,,2004-04-21,PETM,0.8392691393545335
419,13.998143196105957,2004-04-21,PCAR,0.8322966537985784
420,,2004-04-21,BDG.A,0.8321808375614794
421,25.670000076293945,2004-04-21,KSWS,0.8319303060526662
422,27.46136474609375,2004-04-21,HUBB,0.8299380322994547
423,6.432606220245361,2004-04-21,ROST,0.8298734049446095
424,14.822064399719238,2004-04-21,INGR,0.8261774287754093
425,,2004-04-21,CLE,0.8250882710231344
426,,2004-04-21,LM,0.8239342734525972
427,,2004-04-21,STR,0.8232542060342191
428,,2004-04-21,GVHR,0.8231336888313838
429,3.3845810890197754,2004-04-21,PENN,0.8157638585480781
430,15.794023513793945,2004-04-21,HSC,0.8114082164248705
431,16.679264068603516,2004-04-21,BMS,0.8100237233778107
432,,2004-04-21,SSNC.XX1,0.8071457701742513
433,,2004-04-21,GGP,0.8065275765753739
434,5.841747283935547,2004-04-21,TTC,0.8017927006267916
435,,2004-04-21,BXG.XX1,0.8016162894133018
436,,2004-04-21,SIAL,0.8002896851773579
437,16.575170516967773,2004-04-21,GFF,0.7986460184168054
438,,2004-04-21,CTX.XX1,0.7934757209591121
439,,2004-04-21,BDG.XX9,0.7925559688143484
440,17.356233596801758,2004-04-21,CACH,0.7910515954483186
441,,2004-04-21,PSUNQ,0.7894571001694266
442,9.529255867004395,2004-04-21,MGRC,0.7878225364099858
443,22.99435806274414,2004-04-21,HNI,0.7846823503627547
444,,2004-04-21,BGGSQ,0.7823031461753012
445,,2004-04-21,BRL.XX1,0.7808253484654495
446,2.370082378387451,2004-04-21,ARLP,0.7807673662803
447,,2004-04-21,MHM.XX1,0.7805872293170665
448,52.970001220703125,2004-04-21,AVID,0.7802763401615483
449,21.934247970581055,2004-04-21,CBRL,0.7790298897115115
450,,2004-04-21,UNS,0.7755158889779369
451,17.0,2004-04-21,AN,0.7715112880806814
452,,2004-04-21,CHG.XX10,0.770922629233195
453,27.34898567199707,2004-04-21,KBH,0.7699800370061122
454,24.44674301147461,2004-04-21,IFF,0.7694926103941813
455,19.33930015563965,2004-04-21,SSD,0.767182575208904
456,,2004-04-21,CHKAQ,0.7670612567852827
457,,2004-04-21,RARE.XX1,0.7664921398910762
458,,2004-04-21,GAS,0.764649393404343
459,10.085844039916992,2004-04-21,MATX,0.7625560211492354
460,,2004-04-21,RCRC,0.7607112774296974
461,19.091651916503906,2004-04-21,LSTR,0.7585588685000054
462,,2004-04-21,LC.XX1,0.7579709358396319
463,,2004-04-21,MDP,0.7575331856916925
464,23.37404441833496,2004-04-21,ROK,0.7475727101921482
465,,2004-04-21,HUB.A,0.7408963115748747
466,,2004-04-21,ZQKSQ,0.7352631371475379
467,25.170000076293945,2004-04-21,FOSL,0.7328034815535802
468,4.906192302703857,2004-04-21,MFA,0.7300533368854991
469,17.299999237060547,2004-04-21,WRLD,0.7299060365306771
470,15.039956092834473,2004-04-21,HIBB,0.7260884784104503
471,,2004-04-21,GTK,0.724353596418493
472,22.086837768554688,2004-04-21,ESE,0.7200358480088982
473,,2004-04-21,GTRC,0.7167159349768593
474,33.5,2004-04-21,MTH,0.7154467791102059
475,16.722257614135742,2004-04-21,EXP,0.7146064240365846
476,,2004-04-21,GYMB,0.7100987258278102
477,,2004-04-21,HDLM,0.7037403572991486
478,,2004-04-21,MTSC,0.7032971080494957
479,40.534549713134766,2004-04-21,BLK,0.7001111802832872
480,18.1037540435791,2004-05-05,SRE,0.9638862257261054
481,22.80376434326172,2004-05-05,UVV,0.9549392392196046
482,9.752685546875,2004-05-05,SHW,0.9479587599197662
483,7.126382350921631,2004-05-05,AME,0.9057366199159546
484,9.8701810836792,2004-05-05,MATX,0.8945945302308178
485,9.735403060913086,2004-05-05,INT,0.8923450064697486
486,4.8953399658203125,2004-05-05,MFA,0.8793420865986321
487,7.061489105224609,2004-05-05,NJR,0.871182130556524
488,,2004-05-05,PVAHQ,0.8703031675073674
489,17.34610939025879,2004-05-05,GFF,0.8687134842932789
490,21.83098602294922,2004-05-05,DLX,0.8674198638109256
491,,2004-05-05,BDG.XX9,0.8666856566598983
492,,2004-05-05,JCI.XX1,0.8625522259940193
493,,2004-05-05,STAR.XX9,0.862019956999325
494,,2004-05-05,POG,0.8579397853110124
495,,2004-05-05,LM,0.8572133512689747
496,15.714483261108398,2004-05-05,INGR,0.8522683497131841
